tick,x
237,1.2685204762976074
238,1.2854778214538365
239,1.2793411756659465
240,1.1693294942875014
241,1.145948666495246
242,1.0979444231885058
243,1.0889985393962618
244,1.2393651038372133
245,1.374762745324599
246,1.2892793042927067
247,1.2631153634090102
248,1.262543838789141
249,1.1799241728106526
250,1.1913648686393197
251,1.2435147255400776
252,1.200067807269338
253,1.1806989658275198
254,1.2400575565175054
255,1.3395946823029348
256,1.2921162118415548
257,1.3600989634930505
258,1.3411195326946115
259,1.427739869375694
260,1.4159606536535483
261,1.3872461984745998
262,1.295617148580944
263,1.311888310283456
264,1.3134740116859391
265,1.337193869561868
266,1.2997297140117066
267,1.3588696786103163
268,1.3241281016287365
269,1.2151178683185921
270,1.2803710543484956
271,1.197252404143227
272,1.1983641884929823
273,1.2691979620177474
274,1.2244235225533
275,1.214030512651634
276,1.170525287281363
277,1.1008699958999948
278,1.275776935145695
279,1.2110645466540866
280,1.3459192922185048
281,1.3815139813085369
282,1.4209929334951688
283,1.50738942322314
284,1.6079031250906857
285,1.5553902195598608
286,1.5645424814163833
287,1.424151054467301
288,1.288862458965616
289,1.305687300128188
290,1.3126308930764428
291,1.3668383428372461
292,1.346101224036809
293,1.3573313694292346
294,1.2677241483863517
295,1.2242659449271434
296,1.289712662956732
297,1.3101390307373844
298,1.233764736848388
299,1.1467993168140114
300,1.2358506039838573
301,1.2728882528981627
302,1.2198270190443778
303,1.1390385562606886
304,1.045454825072177
305,1.1744817472274725
306,1.2994559360796705
307,1.3610553799526868
308,1.2752763938971212
309,1.3176747629737935
310,1.344591331992382
311,1.2377556715364617
312,1.2074598444498084
313,1.0910967861242593
314,1.1095247349453408
315,1.0232550205994062
316,0.9956794911351503
317,1.0336969947861079
318,0.891752875794511
319,1.039260162866056
320,1.0206845666889655
321,1.0729864291980533
322,1.027433386653553
323,1.02218212042574
324,1.0243666917149232
325,1.1079175176131437
326,1.095157231416345
327,0.9348471039015627
328,0.9290425969376515
329,0.8509123309963741
330,0.8234854925974134
331,0.8437021359355773
332,0.7987435033407095
333,0.7405276772989423
334,0.8872606520589605
335,0.9040741426596722
336,0.8731411446483179
337,0.8977076172043108
338,0.9091818101188475
339,0.9492735657604789
340,1.0034829790886426
341,1.131430262802086
342,1.3434135664596956
343,1.3794892165367811
344,1.2984325558798402
345,1.3776277846505216
346,1.4125093394782242
347,1.292658125658267
348,1.3029315370704693
349,1.362386560094263
350,1.2132147332440157
351,1.2463492938513119
352,1.2805743319999423
353,1.3301428610682793
354,1.3128238636443759
355,1.2970796637108655
356,1.2426004793601795
357,1.2527248492841057
358,1.2495644250060567
359,1.3299905479790737
360,1.368219661934738
361,1.2035145662635789
362,1.2431016447057632
363,1.3131973310223066
364,1.2936677636448577
365,1.4048525498626476
366,1.4885041565107884
367,1.4440512183433396
368,1.3287718690429169
369,1.3852579520074886
370,1.283355461605301
371,1.2255002276636027
372,1.1902891429287408
373,1.1209282493487815
374,1.2607299667844145
375,1.2457878272172775
376,1.1739641313735456
377,1.2847537136560723
378,1.3081025761853182
379,1.2351559553979805
380,1.2008118554055134
381,1.332771386671407
382,1.2107932654314093
383,1.1597163157131254
384,1.0933637958395084
385,1.0483943562942701
386,1.2402079718729264
387,1.1970300976988821
388,1.1283457401960904
389,0.9694112172059508
390,0.9906345332563629
391,0.8439400120854044
392,0.9051507645370774
393,0.8510624306707361
394,0.750530244036454
395,0.7886553067720838
396,0.6734831994388716
397,0.5978571083628289
398,0.6457430958074918
399,0.5838052321171963
400,0.6721472829818622
401,0.6906688390329341
402,0.5337535037362938
403,0.5931637163059417
404,0.5734920660502102
405,0.590131674530888
406,0.49334950242201675
407,0.3988469519680666
408,0.3177059835205497
409,0.33002290302382997
410,0.3890588970670963
411,0.3011465266142618
412,0.3351389296372178
413,0.3701473818860502
414,0.4101884513379405
415,0.3556069706629953
416,0.3922609078474074
417,0.40117007462913884
418,0.4211761276800099
419,0.5015192127278458
420,0.6138676277259405
421,0.7051530294868679
422,0.7274657191917189
423,0.6569168049405039
424,0.7315164667195124
425,0.7254240147682601
426,0.7280254251013505
427,0.6916402516489311
428,0.7319531836518556
429,0.6654562539854209
430,0.6155657617121875
431,0.6954209679832167
432,0.6425161021668735
433,0.5532761546867175
434,0.6447672329686526
435,0.7157074280136009
436,0.8843194912814911
437,1.0038040109574204
438,1.0957117396259417
439,1.17488961104272
440,1.2704075587047028
441,1.2588377817000072
442,1.3454367666275984
443,1.2794458353797007
444,1.310016412793154
445,1.3539417615415485
446,1.3369494049897006
447,1.3277712188002768
448,1.2728890948829932
449,1.2605176598436163
450,1.360179947949327
451,1.282869201418861
452,1.3628316464876862
453,1.4638074606509157
454,1.4703897384716038
455,1.5037435412194995
456,1.443243289100058
457,1.4657231389787069
458,1.3673047923038297
459,1.227924524685092
460,1.250323391030301
461,1.3150868322273312
462,1.33189851507495
463,1.256862925823477
464,1.3032679136159984
465,1.3433833078731834
466,1.335580958381061
467,1.367116146858308
468,1.4176102554105312
469,1.5068353475968292
470,1.4699078443896991
471,1.525372975393112
472,1.5046153099393047
473,1.3789048727680193
474,1.4635553462491973
475,1.4339425909824048
476,1.3316962685890248
477,1.4545632664238706
478,1.3514961644430832
479,1.2775948269644677
480,1.3218396978033027
481,1.278177700847585
482,1.2946231576331586
483,1.1936226338158955
484,1.2473115958372023
485,1.2451514758032722
486,1.1888925251929574
487,1.2324182323411208
488,1.064591542565629
489,0.9656739745816793
490,0.9994257970857972
491,1.0294435467241305
492,1.1177951310114376
493,1.09241280356393
494,1.0747624605020853
495,1.1618431033457606
496,1.1951168873309548
497,1.257960175834308
498,1.3487912941054208
499,1.3223843670663344
500,1.3516528671312182
501,1.433311850874665
502,1.494964468586474
503,1.4187261827396995
504,1.2257746718439102
505,1.1750739472311535
506,1.1701455566362404
507,1.0754749257610328
508,1.081398893571253
509,1.154769739391668
510,1.0739483012761148
511,1.038008128320428
512,1.0106036001534748
513,0.9464661624393156
514,0.9814198012307243
515,0.9709724553394646
516,1.036144206070594
517,1.0043769752831704
518,1.1470489566628153
519,1.0707515972573027
520,1.0923701946438098
521,1.132549528816398
522,1.1742138045886912
523,1.240154034274282
524,1.1025513394081228
525,1.1507749712117155
526,1.0787006119900213
527,1.143167135910179
528,1.0575655204269239
529,1.1088350351448872
530,1.0318948240985928
531,0.8674644448128658
532,0.9759657643855721
533,0.9636541246325256
534,1.0043323488177314
535,0.9288373282456013
536,0.8008526110570844
537,0.7038715174026952
538,0.8206602806602421
539,0.7845166472663374
540,0.803968002663128
541,0.7089219296496163
542,0.6652934011000591
543,0.5937934311080331
544,0.5856130738822125
545,0.5490784648977042
546,0.5900064944858217
547,0.6058123606099894
548,0.5308885379673675
549,0.4385450778276804
550,0.5318299887638679
551,0.5174331105479366
552,0.5288516155465827
553,0.501139494450161
554,0.5485418388437927
555,0.41011747651106456
556,0.3411938282580514
557,0.4674787386682308
558,0.5057909892510831
559,0.44048581963312583
560,0.5682518447835119
561,0.4921454885015349
562,0.5837576429378317
563,0.47879102073641006
564,0.5175270243873231
565,0.40345595264653866
566,0.5607286713691069
567,0.6812575420972151
568,0.6895338531740064
569,0.699230449425486
570,0.6983350973270626
571,0.7032433006786476
572,0.7366960063399669
573,0.773832190126797
574,0.782495994300991
575,0.841884782400699
576,0.9242491719386638
577,0.9020492427512414
578,0.9999281383885066
579,1.148988888168614
580,1.2037747791952382
581,1.1603940963411272
582,1.1850974090978135
583,1.193626864410628
584,1.0600408260853087
585,1.0483199606606681
586,1.003540510228605
587,0.96023982956928
588,0.9275326739506677
589,0.9595533531275706
590,0.9624768729809294
591,0.9474695214072688
592,1.0158252937782344
593,1.1226019908015294
594,1.2789990270373768
595,1.2334468661167821
596,1.2466001496503232
597,1.192256146265508
598,1.3140406144410022
599,1.3345074362078884
600,1.2904164220348184
601,1.3300341830708335
602,1.3549609879811988
603,1.2764703496731085
604,1.2450367771614859
605,1.1710541177459448
606,1.1568115599393536
607,1.203480760986882
608,1.3143879337033897
609,1.388837432915007
610,1.576926447994924
611,1.4852086589004894
612,1.4752945241315663
613,1.3329621320487253
614,1.3441219854113158
615,1.386401370290721
616,1.4308269709046457
617,1.2666139294305454
618,1.2772909150085094
619,1.2971836452015448
620,1.3130962095259986
621,1.2710347539100895
622,1.2799693092485434
623,1.2491507795481858
624,1.2914294519427865
625,1.216478747213581
626,1.1608398244097
627,1.1352754657025919
628,1.1091120498919653
629,1.2160722425966968
630,1.1610560914221955
631,1.0718551142999309
632,1.110818581235146
633,1.1715138501166034
634,1.1361746489189646
635,1.0837384194508097
636,1.0195157110748267
637,1.1164543849692368
638,1.206290343098952
639,1.1291629055067183
640,1.0864260385532656
641,0.9070454243409244
642,0.8840571076089363
643,0.904859357712801
644,1.043578697673362
645,1.0322804419253264
646,1.0390870918050437
647,1.1152402380000637
648,1.130854637640367
649,1.1536675718890046
650,1.1675524823438221
651,1.1646706668354494
652,1.0996929501176715
653,1.2183663636690982
654,1.269346556021935
655,1.366970982099979
656,1.4261225543155525
657,1.273657475112636
658,1.3431418483626112
659,1.3374176010360321
660,1.3168555645721924
661,1.1934837004921688
662,1.2131543327247147
663,1.2216719272755523
664,1.1080343141672473
665,1.0849751175337066
666,1.164737219092522
667,1.1155323893851448
668,1.0459500389820864
669,1.1277953474551075
670,1.1289501438253033
671,1.1209063524422953
672,1.1607659506165746
673,1.222808282269252
674,1.1758403659022238
675,1.2375623690641138
676,1.2807129519795706
677,1.2851401041508568
678,1.066391916107848
679,1.0748407338210086
680,1.077713820403525
681,1.1668835229433976
682,1.1066191165486243
683,1.14985581979817
684,1.095208321760874
685,0.9634245537419523
686,0.9945058148379649
687,1.1030863798209236
688,1.0712549078189653
689,1.2322727671471199
690,1.2180113522638822
691,1.2310044986964317
692,1.1367859141395595
693,1.063192268187163
694,0.9754079173364066
695,0.96874121265902
696,0.8740410557752087
697,0.9335291122276097
698,1.1246373040071695
699,1.0352763276481904
700,1.02474628893914
701,1.0423587722723373
702,1.0404584255764167
703,1.1670073781855572
704,1.1447644756742386
705,1.1975237504847298
706,1.1223553718057369
707,1.115055152638463
708,1.1788081414730252
709,1.240669123644087
710,1.2770611277328696
711,1.3768404358854471
712,1.3788028796911591
713,1.4326952861202877
714,1.363452900593491
715,1.383234004396236
716,1.2713004021674914
717,1.2419172965968321
718,1.1487202134224936
719,1.1556969280970788
720,1.0783063734714544
721,1.0112376000830976
722,1.1580191653712315
723,1.130487379229787
724,1.140029580490018
725,1.1794028905906226
726,1.1539772843373226
727,1.1089110246440808
728,1.1894606737019322
729,1.2092667436529871
730,1.1273142576067596
731,1.2841848142192684
732,1.2918231982753483
733,1.3215355584274124
734,1.2982490089043528
735,1.3582834460464142
736,1.3118139907870139
737,1.4396268241755554
738,1.4615807382964783
739,1.4260800860136114
740,1.4556622982271725
741,1.5495579794635579
742,1.5009913449562797
743,1.278774331154977
744,1.1983079443002427
745,1.0404702350935404
746,0.9279808617827733
747,1.0011284763945583
748,1.0908355840655537
749,1.1292182228357517
750,1.220162470680887
751,1.1566772108842256
752,1.1761403879624182
753,1.2623401396755793
754,1.1485049651823598
755,1.2873774893546668
756,1.2265604891771167
757,1.2364540276973819
758,1.3078721912439442
759,1.2606960605100197
760,1.271636550659543
761,1.1763441301468223
762,1.0664766162272086
763,1.135373132939506
764,1.130395275192478
765,1.1275937088380936
766,1.0274413690970454
767,1.069676624460613
768,0.9445856925270144
769,0.991721794587145
770,1.071887320674712
771,1.029869449892845
772,1.064467132879245
773,1.0886640822226679
774,1.0998302054181983
775,1.1461943080191248
776,1.0845474575229153
777,1.0013649438161867
778,0.9947875288687225
779,1.0175320250577824
780,0.8599804100512974
781,0.9568103348383415
782,1.0492151488035468
783,1.041350890054027
784,1.055089076986539
785,0.9698503584819471
786,1.1558218923251347
787,1.0656894576756875
788,1.024852819240518
789,0.9999685065762289
790,0.9999432422017683
791,1.053124202075972
792,0.9536733131241429
793,0.9423732795215791
794,1.0304851842538099
795,1.0956230373300675
796,1.191282469829455
797,1.3014751575999048
798,1.3631857084621515
799,1.4594775737579995
800,1.3718176638112298
801,1.3455010103026237
802,1.2894286995544895
803,1.29443026484718
804,1.282403639944045
805,1.208998017484022
806,1.3545723378759797
807,1.36268960509139
808,1.4199103188209576
809,1.412137029079084
810,1.313259605579397
811,1.2087492340567818
812,1.205057366513732
813,1.2818764785638894
814,1.3229279344741367
815,1.3271252180877504
816,1.2230855037503678
817,1.2513232253775268
818,1.2358708383385306
819,1.2652487095278515
820,1.353819233447314
821,1.26419209853424
822,1.201448408587134
823,1.158039915939815
824,1.1719019024048396
825,1.1914432857882382
826,1.2370460338591571
827,1.1793610032101298
828,1.0246763779855688
829,1.1050582180265358
830,1.0537938296385194
831,0.9621770681700956
832,1.0077169132337054
833,1.046931128282506
834,1.120366515677429
835,0.9758217769228827
836,0.9197391241619097
837,0.9582947466390842
838,1.0362722083938056
839,1.0461626157185488
840,0.9459248505304008
841,1.0446759503647574
842,0.988872461790678
843,1.0411336173320476
844,1.0370417847505307
845,1.178990073768689
846,1.1841132338408826
847,1.1325913712316908
848,1.1251533196906989
849,1.0726312266628637
850,0.9142341388554813
851,1.0490660795522795
852,1.0102053092647478
853,1.09346101327932
854,0.9235601545813418
855,1.0362815005208508
856,1.1910008039990319
857,1.2561926864484712
858,1.1877885776598074
859,1.2856552573625362
860,1.2934423992175932
861,1.1350549913713532
862,1.059588113759174
863,1.0591793087412504
864,1.1280025819562622
865,1.0781079594524516
866,1.0783384548741923
867,1.1898512893796787
868,1.1285177731541463
869,1.0965948802219776
870,1.1245668995584357
871,1.1650644784475466
872,1.2574354135802537
873,1.267161423949043
874,1.3114734133379524
875,1.1774376501932544
876,1.2711010060228913
877,1.2792361267497923
878,1.293072529657331
879,1.3602575034837903
880,1.3279264721250945
881,1.3740122093173415
882,1.3336636040630412
883,1.2881063205406609
884,1.2279373743153537
885,1.1601007617426453
886,1.1064990474515848
887,1.0090020034229683
888,1.0103396337314987
889,0.9040386497711843
890,0.9868302941549927
891,0.9556618514031496
892,1.074665561262193
893,1.089130749321696
894,0.9623037726339855
895,0.8512798458201755
896,0.7868409518364616
897,0.900282374997259
898,0.9297534646441918
899,0.9856279132989743
900,0.9913943198957069
901,0.775190566019156
902,0.7785875940650956
903,0.8037439825653978
904,0.8257281546227913
905,0.8309534253381835
906,0.7718030832745142
907,0.6472429496727213
908,0.6172968026061382
909,0.4949754183777326
910,0.5518756560614245
911,0.5007273417329952
912,0.3451829501233108
913,0.39144488511710446
914,0.3824994353363725
915,0.382330377610631
916,0.4373728464092635
917,0.4706270350853171
918,0.5215451765494807
919,0.5376272426968625
920,0.5032030761176418
921,0.47440906966835367
922,0.43360313908244197
923,0.399037542375934
924,0.4551822354164204
925,0.46292961088824064
926,0.4777430029574878
927,0.38814576536925477
928,0.4639072306488555
929,0.4569284021843944
930,0.4065389238269407
931,0.3846937071410602
932,0.4301107140859429
933,0.19637580959698597
934,0.20001792645473263
935,0.24134713535338978
936,0.17874683960419713
937,0.33158417864081174
938,0.472119008986695
939,0.5039466096858374
940,0.44363364058541155
941,0.382681109121217
942,0.4382950329714987
943,0.38561048346817084
944,0.3594430603405323
945,0.3349968671830079
946,0.3900251293033346
947,0.42903332532483357
948,0.5612681056020375
949,0.6414930077383896
950,0.6980871363282432
951,0.784551294186495
952,0.67965954366823
953,0.6443812061049088
954,0.5954064158553659
955,0.5648242120282706
956,0.5279924714682899
957,0.5216289085131162
958,0.6862950078778922
959,0.7809512605776354
960,0.7622487983602154
961,0.7619019818852163
962,0.7778150366820592
963,0.8184493665241723
964,0.7567280609537739
965,0.5436224609308875
966,0.4356379722840245
967,0.4774063770909099
968,0.5392195814390311
969,0.49724759251864453
970,0.5534783481619455
971,0.6345703046676421
972,0.6930481202268781
973,0.4974637950430305
974,0.44789116183544164
975,0.33628498386439665
976,0.4004163279528094
977,0.33704896325612854
978,0.3768669032305697
979,0.47469965888274934
980,0.49923394786738434
981,0.4564219473495674
982,0.4908993830677099
983,0.5289460125144096
984,0.7324472138229086
985,0.7677491427719414
986,0.6510027534683154
987,0.7006594223155703
988,0.7709274344805885
989,0.9255684686800342
990,1.102023081189681
991,1.1729381131215855
992,1.1661419734686878
993,1.1273325674604568
994,1.0766339930476772
995,1.0209602440028192
996,0.9901018107036637
997,1.0223366399517595
998,0.9946431711075263
999,1.0809366761057406
1000,0.9510766031283415
1001,0.9133823811126971
1002,1.065469345625646
1003,1.0737271657068077
1004,1.0093988315072422
1005,0.9747671944235219
1006,0.986570500009149
1007,1.0514742339280392
1008,1.018903319436624
1009,1.0023089977900006
1010,0.9277845113193491
1011,0.9523733345637583
1012,0.9083626252384196
1013,1.0320215989933277
1014,1.1537101404505434
1015,1.1771210166221828
1016,1.2625158433366335
1017,1.0792169430073162
1018,1.132384986527711
1019,1.0649169399392049
1020,1.1110895688575722
1021,1.182108510503943
1022,1.166187424917026
1023,1.1608289235992497
1024,1.1560100614991973
1025,1.2143654456420225
1026,1.1778627359880833
1027,1.12499047215615
1028,1.1738187467310874
1029,1.2422185894985691
1030,1.299818574167442
1031,1.3615893665884755
1032,1.3286645759863291
1033,1.2330543465078743
1034,1.205567754380318
1035,1.2204472528669883
1036,1.336010897657338
1037,1.293366833413119
1038,1.3156168593414141
1039,1.2312434433712256
1040,1.167949417898235
1041,1.2232440947145857
1042,1.2987220833676798
1043,1.2935435470017318
1044,1.2244615061360777
1045,1.1526162027709927
1046,1.0270545557737054
1047,1.085812440131928
1048,1.0689560230013762
1049,1.0139034463160403
1050,0.9527361249490239
1051,1.105023892075562
1052,0.9608596125557853
1053,1.0004074050276033
1054,0.8572444439393352
1055,0.8795496975107027
1056,0.9025480234772834
1057,0.9125481070645461
1058,0.9516638727821308
1059,1.0567372374839712
1060,1.1104313558807757
1061,1.199322545051734
1062,1.1848118765005764
1063,1.1571097651757534
1064,1.1820032136559984
1065,1.3592756675338638
1066,1.352683624946655
1067,1.2973218673997198
1068,1.3894039206138493
1069,1.3838459398975134
1070,1.3271421116776587
1071,1.3937026380227926
1072,1.4075729828907573
1073,1.368256126795172
1074,1.3422283930356014
1075,1.1942443157484153
1076,1.1666989804424341
1077,1.183730655536316
1078,1.1328772257478918
1079,1.090119048079379
1080,1.0666817977240015
1081,1.049953136255518
1082,1.100948845832203
1083,1.051269993777967
1084,1.0807115077180731
1085,1.1254223357426003
1086,1.027439547988966
1087,0.9449227424754714
1088,0.9435405827509178
1089,0.9375041073431354
1090,0.9946310137225178
1091,0.9900880747923807
1092,1.0996521364827796
1093,1.0788827809042834
1094,1.2244113079191183
1095,1.1571109613773014
1096,1.166535324656968
1097,1.0434899799040742
1098,1.1369011004023482
1099,1.0352856738761582
1100,1.1256925646224525
1101,1.1315872272774814
1102,1.026477842167062
1103,0.8023326643921342
1104,0.697466363467908
1105,0.658665685898152
1106,0.6562361079661561
1107,0.6540414958972172
1108,0.6917941576950967
1109,0.7078335447927795
1110,0.6712727225286221
1111,0.628398118091119
1112,0.5426616415415014
1113,0.5655143401200728
1114,0.7402864341117301
1115,0.7699406852286437
1116,0.7982693014343308
1117,0.7943247360426349
1118,0.7941065089194177
1119,0.8050171010096824
1120,0.8119948762973
1121,0.918126041657682
1122,0.970371409981496
1123,0.9616712930218865
1124,1.0144431719652156
1125,1.077439630081371
1126,1.0776355852697932
1127,1.0188369971152544
1128,1.0722526385557498
1129,1.1683081666970425
1130,1.1509998528039591
1131,1.0939774585135993
1132,1.064133012368996
1133,1.1292434023100975
1134,1.1122822654810731
1135,1.1783233658032355
1136,1.2475924658190185
1137,1.0798808951849048
1138,1.0772205253351574
1139,1.0062588133870998
1140,1.042628762267894
1141,1.0155516615528208
1142,0.9410535956524617
1143,1.068776592181428
1144,1.0892202474462556
1145,1.0336292491223888
1146,1.012777324757796
1147,0.9147140688497953
1148,0.8755623946947478
1149,0.876949449318179
1150,0.9241028018280368
1151,0.9319314486231528
1152,1.1092010261814083
1153,1.0915788911066417
1154,1.145583162608669
1155,1.1417407780166202
1156,1.1189970178094677
1157,1.187194305697638
1158,1.092099031048682
1159,1.0548598721513005
1160,1.0807481951573317
1161,1.0375414230857565
1162,1.0362741321201956
1163,1.0152622953243247
1164,1.158301821039158
1165,1.2643183524481572
1166,1.2794370445176555
1167,1.1064779913772318
1168,1.0953185695362142
1169,1.0097625639438483
1170,1.0042101858934618
1171,1.112048351563091
1172,1.2409485335577701
1173,1.1539773326887066
1174,1.269017661231355
1175,1.2169740846439985
1176,1.2377123256809446
1177,1.2481894172125712
1178,1.2272728524770333
1179,1.1936912378726778
1180,1.1738448384969282
1181,1.1510871524153612
1182,1.2518895355525432
1183,1.2591609249842441
1184,1.3128109742265182
1185,1.1935401600153106
1186,1.132722363335901
1187,0.9286235276262207
1188,0.926344249674041
1189,1.0194347788184237
1190,1.1240780581572347
1191,1.1830534758052182
1192,1.3317384888013524
1193,1.3498693698149384
1194,1.1259369408731918
1195,1.2299602905984763
1196,1.2717867560356255
1197,1.2829324730695584
1198,1.0886109473197787
1199,1.0125247097015628
1200,1.0046176060970045
1201,1.0624911360033402
1202,1.0583364877452104
1203,1.0794774963581373
1204,0.9736703569908698
1205,0.7730206265859746
1206,0.7806320543780585
1207,0.7716389072934686
1208,0.8812880019499868
1209,0.8130133823066868
1210,0.8279593018825437
1211,0.7015304963390021
1212,0.7750081600090966
1213,0.755872354678197
1214,0.823850821148862
1215,0.8916302955873288
1216,0.987938890060389
1217,0.9069639296952129
1218,1.0315379437071652
1219,1.1615373306673584
1220,1.052643219676563
1221,1.0562359031957
1222,1.101315101117192
1223,1.2195941000374615
1224,1.281406589945638
1225,1.321210770733879
1226,1.422245329848906
1227,1.43066098832755
1228,1.4348469293958472
1229,1.2869220693980077
1230,1.2754914435392006
1231,1.214081458317072
1232,1.2244684684659166
1233,1.073539835473432
1234,1.0955094489342299
1235,1.077118249072555
1236,1.020115038722213
1237,1.097150638124038
1238,1.0998457275383968
1239,1.14455949003758
1240,1.0949756345570367
1241,1.102242477953245
1242,1.1630102360709942
1243,1.1950096553353178
1244,1.3181726054542862
1245,1.431595540763493
1246,1.4299418795482717
1247,1.482607245805584
1248,1.377340347280924
1249,1.3445139351311717
1250,1.2927696202771661
1251,1.2331922030009923
1252,1.199655532964888
1253,1.1879060703664874
1254,1.1834870665839665
1255,1.1822532686697471
1256,1.0755822719986745
1257,1.0894328492773366
1258,1.0733063621450267
1259,1.1599274527397925
1260,1.1552374544322304
1261,1.2054865406446735
1262,1.1332855198156315
